||41||2016-05-20 11:43:39||||||20160501||||天使||||||||
||41||2016-05-20 11:43:59||||||20160501||||邓超||||||||
||41||2016-05-20 11:44:03||||||20160501||||邓超||||||||
2261||1||2016-05-20 11:46:29||434||||20160501||||||||||||
2261||1||2016-05-20 11:46:34||425||3||20160501||||||||||66||2511080
2265||1||2016-05-20 11:53:38||452||||20160501||||||||||1||-1
2261||1||2016-05-20 11:53:44||425||3||20160501||||||||||66||2511080
2261||1||2016-05-20 11:54:40||425||39||20160501||||||||||66||2511080
2265||1||2016-05-20 11:55:32||452||||20160501||||851||||||1||4744360
2265||1||2016-05-20 11:59:20||432||||20160501||||||||||1||6280375
2261||1||2016-05-20 12:00:28||425||39||20160501||||||||||66||2511080
2261||1||2016-05-20 12:01:00||425||4||20160501||||15820||||||66||2511080
2261||1||2016-05-20 12:01:59||425||4||20160501||||15820||||||66||2511080
2261||1||2016-05-20 12:02:07||425||4||20160501||||15820||||||66||2511080
2261||1||2016-05-20 12:02:25||425||4||20160501||||15820||||||66||2511080
2261||1||2016-05-20 12:04:00||434||||20160501||||1046128||||||||
2261||1||2016-05-20 12:16:09||434||||20160501||||||||||||
2261||1||2016-05-20 13:58:40||425||19||20160501||||142250||||||66||2511080
2261||1||2016-05-20 13:59:15||425||30||20160501||||2187565||||||30||2511080
2261||1||2016-05-20 13:59:25||425||99||20160501||||||||||100||-1
2261||1||2016-05-20 13:59:34||425||88||20160501||||||||||100||-1
2261||1||2016-05-20 13:59:48||425||67||20160501||||||||||100||-1
2261||1||2016-05-20 14:00:43||425||1||20160501||||6450||||||100||2511080
2261||1||2016-05-20 14:08:04||425||67||20160501||||||||||100||-1
2261||1||2016-05-20 14:08:45||452||||20160501||||13780||||||1||4744360
2261||1||2016-05-20 14:08:58||449||||20160501||||5112||||||1||2710133
2261||1||2016-05-20 14:10:44||425||68||20160501||||||||||100||-1
2261||1||2016-05-20 14:10:48||425||68||20160501||||||||||100||-1
2261||1||2016-05-20 14:11:02||425||20||20160501||||365||||||100||2511080
2261||1||2016-05-20 14:11:51||425||32||20160501||||2451||||||100||2511080
2261||1||2016-05-20 14:12:14||452||||20160501||||9852||||||1||4744360
2261||1||2016-05-20 14:12:38||425||32||20160501||||4260||||||32||2511080
2261||1||2016-05-20 14:16:58||452||||20160501||||373||||||1||4744360
2261||1||2016-05-20 14:18:31||449||||20160501||||8790||||||1||2710133
2261||1||2016-05-20 14:20:48||447||||20160501||||28800||||2016-05-20 16:08:34||1||2511333
2261||1||2016-05-20 14:54:54||436||||20160501||||4200||||||1||5652042
2261||1||2016-05-20 14:55:06||425||16||20160501||||||||||66||2511080
2261||1||2016-05-20 14:55:41||425||1||20160501||||200||||2016-05-20 00:00:00||66||2511080
2261||1||2016-05-20 14:56:06||425||11||20160501||||1053||||||66||2511080
2261||1||2016-05-20 15:12:03||452||||20160501||||||||||||
2261||1||2016-05-20 15:26:42||427||||20160501||||2381||||2016-05-20 16:08:34||1||7460000
2261||1||2016-05-20 15:36:27||427||||20160501||||88849||||||1||7460000
2261||1||2016-05-20 15:53:26||427||||20160501||||4931813||||||1||7460000
2261||1||2016-05-20 15:54:50||425||4||20160501||||52860||||||66||2511080
2261||2||2016-05-20 17:05:40||59||||20160501||||||||||||
2261||2||2016-05-20 17:05:42||56||||20160501||||||||||||
2261||2||2016-05-20 17:05:51||54||||20160501||||||||||||
2261||2||2016-05-20 17:05:53||56||||20160501||||||||||||
2261||2||2016-05-20 17:07:29||49||||20160501||||||||||||
